0 0 -8.94515 18.5582 -8.94515
0 0.2 -10.7801 16.2494 -10.7801
0 0.4 -5.98403 19.3231 -5.98403
0 0.6 -4.18677 16.3527 -4.18677
0 0.8 -2.32336 5.95957 -2.32336
0 1 8.23223 -2.79703 8.23223
0 1.2 18.441 -4.11763 18.441
0 1.4 21.2778 -5.42633 21.2778
0 1.6 21.4028 -6.58943 21.4028
0 1.8 21.3993 -6.45386 21.3993
0 2 20.8891 -5.23665 20.8891
0 2.2 16.3397 -4.3923 16.3397
0 2.4 3.93851 -1.98454 3.93851
0 2.6 -3.86344 10.6829 -3.86344
0 2.8 -4.44814 19.6733 -4.44814
0 3 -5.64651 21.658 -5.64651
0 3.2 -6.49576 21.6875 -6.49576
0 3.4 -6.07239 21.6679 -6.07239
0 3.6 -4.86515 20.6355 -4.86515
0 3.8 -4.29236 14.3418 -4.29236
0 4 -0.0320675 1.03564 -0.0320675
0 4.2 13.2579 -4.22693 13.2579
0 4.4 20.2959 -4.76652 20.2959
0 4.6 21.5573 -5.96971 21.5573
0 4.8 21.5613 -6.44475 21.5613
0 5 21.3767 -5.64415 21.3767
0 5.2 18.8519 -4.59061 18.8519
0 5.4 8.94645 -3.87983 8.94645
0 5.6 -2.74877 5.44184 -2.74877
0 5.8 -4.33414 17.5058 -4.33414
0 6 -5.17451 21.3909 -5.17451
0 6.2 -6.18655 21.7921 -6.18655
0 6.4 -6.11618 21.7087 -6.11618
0 6.6 -5.13014 20.7884 -5.13014
0 6.8 -4.62647 15.206 -4.62647
0 7 -1.38351 2.05182 -1.38351
0 7.2 12.2746 -4.27378 12.2746
0 7.4 20.3578 -4.57397 20.3578
0 7.6 21.9624 -5.5269 21.9624
0 7.8 21.9736 -5.81257 21.9736
0 8 21.0999 -5.08936 21.0999
0 8.2 15.8474 -4.67679 15.8474
0 8.4 2.56923 -1.99073 2.56923
0 8.6 -4.42326 11.4775 -4.42326
0 8.8 -4.58796 20.0453 -4.58796
0 9 -5.38294 21.8037 -5.38294
0 9.2 -5.67309 21.5139 -5.67309
0 9.4 -2.22331 22.4465 -2.22331
0 9.6 4.48824 20.8727 4.48824
0 9.8 -37.3146 -49.6739 -37.3146
0.2 0 -10.6587 16.8385 -10.6587
0.2 0.2 -12.5609 14.4636 -12.5609
0.2 0.4 -7.82053 17.487 -7.82053
0.2 0.6 -6.04391 14.4979 -6.04391
0.2 0.8 -4.19981 4.08961 -4.19981
0.2 1 6.32469 -4.68735 6.32469
0.2 1.2 16.5279 -6.0203 16.5279
0.2 1.4 19.3623 -7.33683 19.3623
0.2 1.6 19.4836 -8.50467 19.4836
0.2 1.8 19.4803 -8.36789 19.4803
0.2 2 18.972 -7.144 18.972
0.2 2.2 14.4158 -6.29169 14.4158
0.2 2.4 2.0225 -3.8567 2.0225
0.2 2.6 -5.72934 8.83956 -5.72934
0.2 2.8 -6.30046 17.8308 -6.30046
0.2 3 -7.50307 19.8068 -7.50307
0.2 3.2 -8.35557 19.8316 -8.35557
0.2 3.4 -7.93096 19.8142 -7.93096
0.2 3.6 -6.71854 18.7912 -6.71854
0.2 3.8 -6.15016 12.5049 -6.15016
0.2 4 -1.93485 -0.817116 -1.93485
0.2 4.2 11.3286 -6.12029 11.3286
0.2 4.4 18.381 -6.66786 18.381
0.2 4.6 19.6435 -7.87726 19.6435
0.2 4.8 19.6465 -8.3547 19.6465
0.2 5 19.4637 -7.55045 19.4637
0.2 5.2 16.9377 -6.48953 16.9377
0.2 5.4 7.02674 -5.76504 7.02674
0.2 5.6 -4.62576 3.59179 -4.62576
0.2 5.8 -6.18568 15.665 -6.18568
0.2 6 -7.0262 19.5449 -7.0262
0.2 6.2 -8.04173 19.941 -8.04173
0.2 6.4 -7.972 19.8575 -7.972
0.2 6.6 -6.98186 18.9446 -6.98186
0.2 6.8 -6.48073 13.3695 -6.48073
0.2 7 -3.27777 0.202361 -3.27777
0.2 7.2 10.3462 -6.16439 10.3462
0.2 7.4 18.4445 -6.47307 18.4445
0.2 7.6 20.0514 -7.43161 20.0514
0.2 7.8 20.0623 -7.71878 20.0623
0.2 8 19.1899 -6.99099 19.1899
0.2 8.2 13.9316 -6.57175 13.9316
0.2 8.4 0.665819 -3.86085 0.665819
0.2 8.6 -6.28318 9.63136 -6.28318
0.2 8.8 -6.43719 18.2032 -6.43719
0.2 9 -7.23577 19.9561 -7.23577
0.2 9.2 -7.53404 19.6589 -7.53404
0.2 9.4 -4.10493 20.5753 -4.10493
0.2 9.6 2.74205 19.1266 2.74205
0.2 9.8 -39.5386 -51.9592 -39.5386
0.4 0 -9.31652 18.1784 -9.31652
0.4 0.2 -11.1949 15.8286 -11.1949
0.4 0.4 -6.49688 18.8136 -6.49688
0.4 0.6 -4.7421 15.8037 -4.7421
0.4 0.8 -2.90731 5.36866 -2.90731
0.4 1 7.64697 -3.4086 7.64697
0.4 1.2 17.8525 -4.72538 17.8525
0.4 1.4 20.6753 -6.0379 20.6753
0.4 1.6 20.7981 -7.19713 20.7981
0.4 1.8 20.7962 -7.05664 20.7962
0.4 2 20.282 -5.83922 20.282
0.4 2.2 15.7155 -4.99757 15.7155
0.4 2.4 3.29907 -2.56087 3.29907
0.4 2.6 -4.43746 10.1799 -4.43746
0.4 2.8 -4.99023 19.1694 -4.99023
0.4 3 -6.18916 21.1345 -6.18916
0.4 3.2 -7.0348 21.1619 -7.0348
0.4 3.4 -6.61236 21.1455 -6.61236
0.4 3.6 -5.40616 20.1306 -5.40616
0.4 3.8 -4.8489 13.8697 -4.8489
0.4 4 -0.685073 0.516316 -0.685073
0.4 4.2 12.6019 -4.82903 12.6019
0.4 4.4 19.6835 -5.36714 19.6835
0.4 4.6 20.9555 -6.5685 20.9555
0.4 4.8 20.9635 -7.04152 20.9635
0.4 5 20.7791 -6.24133 20.7791
0.4 5.2 18.2484 -5.19043 18.2484
0.4 5.4 8.32503 -4.47639 8.32503
0.4 5.6 -3.3432 4.90702 -3.3432
0.4 5.8 -4.87901 17.0026 -4.87901
0.4 6 -5.71347 20.8737 -5.71347
0.4 6.2 -6.72366 21.2694 -6.72366
0.4 6.4 -6.65225 21.1888 -6.65225
0.4 6.6 -5.66712 20.2827 -5.66712
0.4 6.8 -5.17573 14.7306 -5.17573
0.4 7 -2.02101 1.54314 -2.02101
0.4 7.2 11.6174 -4.87304 11.6174
0.4 7.4 19.7472 -5.17235 19.7472
0.4 7.6 21.361 -6.1256 21.361
0.4 7.8 21.3765 -6.409 21.3765
0.4 8 20.5043 -5.68559 20.5043
0.4 8.2 15.2463 -5.27491 15.2463
0.4 8.4 1.95997 -2.57233 1.95997
0.4 8.6 -4.98591 10.959 -4.98591
0.4 8.8 -5.12606 19.5359 -5.12606
0.4 9 -5.92239 21.2834 -5.92239
0.4 9.2 -6.21444 20.9951 -6.21444
0.4 9.4 -2.79296 21.9229 -2.79296
0.4 9.6 3.87864 20.3531 3.87864
0.4 9.8 -37.9612 -50.2774 -37.9612
0.6 0 -9.67581 17.8023 -9.67581
0.6 0.2 -11.5517 15.4536 -11.5517
0.6 0.4 -6.85656 18.4274 -6.85656
0.6 0.6 -5.10302 15.388 -5.10302
0.6 0.8 -3.23374 4.92715 -3.23374
0.6 1 7.37615 -3.78753 7.37615
0.6 1.2 17.5298 -5.09065 17.5298
0.6 1.4 20.3158 -6.41193 20.3158
0.6 1.6 20.4279 -7.5722 20.4279
0.6 1.8 20.4242 -7.42881 20.4242
0.6 2 19.9094 -6.20768 19.9094
0.6 2.2 15.3365 -5.36275 15.3365
0.6 2.4 2.91616 -2.90699 2.91616
0.6 2.6 -4.79809 9.85243 -4.79809
0.6 2.8 -5.35064 18.8224 -5.35064
0.6 3 -6.55453 20.7747 -6.55453
0.6 3.2 -7.40288 20.7973 -7.40288
0.6 3.4 -6.9805 20.7828 -6.9805
0.6 3.6 -5.77039 19.7794 -5.77039
0.6 3.8 -5.20894 13.5456 -5.20894
0.6 4 -1.07367 0.191218 -1.07367
0.6 4.2 12.2103 -5.19221 12.2103
0.6 4.4 19.3098 -5.73305 19.3098
0.6 4.6 20.5864 -6.93542 20.5864
0.6 4.8 20.5949 -7.40965 20.5949
0.6 5 20.411 -6.60914 20.411
0.6 5.2 17.8809 -5.55611 17.8809
0.6 5.4 7.95481 -4.83687 7.95481
0.6 5.6 -3.70844 4.56436 -3.70844
0.6 5.8 -5.24024 16.6539 -5.24024
0.6 6 -6.07807 20.5142 -6.07807
0.6 6.2 -7.09013 20.906 -7.09013
0.6 6.4 -7.01975 20.8255 -7.01975
0.6 6.6 -6.03176 19.928 -6.03176
0.6 6.8 -5.53553 14.3985 -5.53553
0.6 7 -2.40207 1.21567 -2.40207
0.6 7.2 11.2291 -5.23563 11.2291
0.6 7.4 19.3738 -5.5389 19.3738
0.6 7.6 20.9918 -6.49304 20.9918
0.6 7.8 21.0081 -6.77749 21.0081
0.6 8 20.1382 -6.0532 20.1382
0.6 8.2 14.8858 -5.63928 14.8858
0.6 8.4 1.6016 -2.93294 1.6016
0.6 8.6 -5.34646 10.605 -5.34646
0.6 8.8 -5.48861 19.1783 -5.48861
0.6 9 -6.28807 20.9218 -6.28807
0.6 9.2 -6.58081 20.6354 -6.58081
0.6 9.4 -3.15682 21.5763 -3.15682
0.6 9.6 3.52056 20.0402 3.52056
0.6 9.8 -38.4222 -50.6963 -38.4222
0.8 0 -9.69048 17.7627 -9.69048
0.8 0.2 -11.5688 15.4092 -11.5688
0.8 0.4 -6.8772 18.3648 -6.8772
0.8 0.6 -5.13216 15.2692 -5.13216
0.8 0.8 -3.21095 4.76215 -3.21095
0.8 1 7.48724 -3.84653 7.48724
0.8 1.2 17.5669 -5.11866 17.5669
0.8 1.4 20.3025 -6.44751 20.3025
0.8 1.6 20.4009 -7.60724 20.4009
0.8 1.8 20.3951 -7.46007 20.3951
0.8 2 19.8781 -6.23678 19.8781
0.8 2.2 15.2956 -5.39317 15.2956
0.8 2.4 2.86692 -2.92757 2.86692
0.8 2.6 -4.82838 9.84677 -4.82838
0.8 2.8 -5.37667 18.8065 -5.37667
0.8 3 -6.5818 20.7518 -6.5818
0.8 3.2 -7.43141 20.772 -7.43141
0.8 3.4 -7.00964 20.7582 -7.00964
0.8 3.6 -5.79886 19.7614 -5.79886
0.8 3.8 -5.23806 13.5439 -5.23806
0.8 4 -1.12775 0.185171 -1.12775
0.8 4.2 12.1581 -5.22296 12.1581
0.8 4.4 19.2768 -5.76085 19.2768
0.8 4.6 20.5596 -6.96164 20.5596
0.8 4.8 20.5691 -7.43622 20.5691
0.8 5 20.385 -6.6364 20.385
