0 0 -11.9954 -1.38792 -11.9954
0 0.12 -7.3953 4.15593 -7.3953
0 0.24 -9.34403 4.85875 -9.34403
0 0.36 -6.08981 11.3141 -6.08981
0 0.48 -7.19939 13.4257 -7.19939
0 0.6 -7.72684 15.6054 -7.72684
0 0.72 -8.03391 17.3459 -8.03391
0 0.84 -8.19496 18.6325 -8.19496
0 0.96 -8.28318 19.527 -8.28318
0 1.08 -8.27944 20.1835 -8.27944
0 1.2 -8.14859 20.7362 -8.14859
0 1.32 -7.90428 21.2388 -7.90428
0 1.44 -7.5684 21.7111 -7.5684
0 1.56 -7.14663 22.1682 -7.14663
0 1.68 -6.65799 22.5983 -6.65799
0 1.8 -6.1552 22.9406 -6.1552
0 1.92 -5.6907 23.1031 -5.6907
0 2.04 -5.32186 22.9263 -5.32186
0 2.16 -5.1633 22.0545 -5.1633
0 2.28 -5.33313 19.8349 -5.33313
0 2.4 -5.78187 15.3073 -5.78187
0 2.52 -5.34223 8.42038 -5.34223
0 2.64 -1.41143 2.41027 -1.41143
0 2.76 4.92297 0.428797 4.92297
0 2.88 7.90932 0.416918 7.90932
0 3 4.76161 0.428382 4.76161
0 3.12 -1.59282 2.49875 -1.59282
0 3.24 -5.41832 8.59851 -5.41832
0 3.36 -5.79312 15.4617 -5.79312
0 3.48 -5.32754 19.9351 -5.32754
0 3.6 -5.1569 22.1208 -5.1569
0 3.72 -5.33032 22.9633 -5.33032
0 3.84 -5.71716 23.1129 -5.71716
0 3.96 -6.1762 22.9496 -6.1762
0 4.08 -6.64837 22.6412 -6.64837
0 4.2 -7.1189 22.2461 -7.1189
0 4.32 -7.56674 21.7863 -7.56674
0 4.44 -7.92871 21.3097 -7.92871
0 4.56 -8.12655 20.8862 -8.12655
0 4.68 -8.17554 20.4836 -8.17554
0 4.8 -8.17653 19.9333 -8.17653
0 4.92 -8.11677 19.1231 -8.11677
0 5.04 -7.8808 18.0344 -7.8808
0 5.16 -7.58512 16.3985 -7.58512
0 5.28 -7.23819 14.0043 -7.23819
0 5.4 -6.22998 11.4357 -6.22998
0 5.52 -4.61148 9.01856 -4.61148
0 5.64 9.71259 19.5222 9.71259
0 5.76 -17.2056 -9.6886 -17.2056
0 5.88 -0.268282 5.91477 -0.268282
0.12 0 -26.6028 -15.6146 -26.6028
0.12 0.12 -22.0801 -10.1717 -22.0801
0.12 0.24 -23.6237 -9.12644 -23.6237
0.12 0.36 -20.0139 -2.39023 -20.0139
0.12 0.48 -21.2141 -0.44293 -21.2141
0.12 0.6 -21.7881 1.63572 -21.7881
0.12 0.72 -22.1459 3.29136 -22.1459
0.12 0.84 -22.345 4.52108 -22.345
0.12 0.96 -22.4543 5.38422 -22.4543
0.12 1.08 -22.4601 6.02535 -22.4601
0.12 1.2 -22.332 6.57186 -22.332
0.12 1.32 -22.0834 7.07705 -22.0834
0.12 1.44 -21.7371 7.55916 -21.7371
0.12 1.56 -21.2984 8.03288 -21.2984
0.12 1.68 -20.7866 8.48586 -20.7866
0.12 1.8 -20.2548 8.85626 -20.2548
0.12 1.92 -19.7575 9.05078 -19.7575
0.12 2.04 -19.3566 8.90537 -19.3566
0.12 2.16 -19.1683 8.06211 -19.1683
0.12 2.28 -19.3122 5.86667 -19.3122
0.12 2.4 -19.7312 1.3675 -19.7312
0.12 2.52 -19.233 -5.44839 -19.233
0.12 2.64 -15.219 -11.3413 -15.219
0.12 2.76 -8.80152 -13.221 -8.80152
0.12 2.88 -5.76519 -13.1893 -5.76519
0.12 3 -8.93657 -13.218 -8.93657
0.12 3.12 -15.372 -11.2618 -15.372
0.12 3.24 -19.2987 -5.29015 -19.2987
0.12 3.36 -19.7398 1.50919 -19.7398
0.12 3.48 -19.3033 5.9638 -19.3033
0.12 3.6 -19.1543 8.13346 -19.1543
0.12 3.72 -19.353 8.95325 -19.353
