1 -0.38188 0.618116 27.0603
2 -0.133636 0.86636 33.0759
3 0.0963262 1.09632 39.8364
4 0.329569 1.32956 46.7196
5 0.592474 1.59247 53.2802
6 0.891194 1.89119 59.5702
7 1.23641 2.2364 65.5045
8 1.65264 2.65264 70.9455
9 2.18591 3.18591 75.677
10 2.72236 3.72236 80.0934
11 3.28839 4.28839 84.5511
12 3.69621 4.69621 89.0254
13 4.00845 5.00845 93.7742
14 3.85275 4.85275 98.7323
15 3.27353 4.27353 103.589
16 2.39095 3.39095 108.197
17 1.38133 2.38132 112.226
18 0.543377 1.54337 115.325
19 0.276985 1.27698 116.154
20 1.65007 2.65006 111.818
21 5.13764 6.13764 95.7447
22 2.36423 3.36423 72.5961
23 -12.0867 -11.0867 63.9388
24 -24.4054 -23.4054 54.8827
25 -30.7987 -29.7987 46.5184
26 -36.4669 -35.4669 42.2388
27 -39.5187 -38.5187 39.3103
28 -38.4711 -37.4711 35.921
29 -38.1691 -37.1692 34.3663
30 -36.4748 -35.4748 32.7635
31 -34.0909 -33.0909 31.3728
32 -33.3777 -32.3777 30.7868
33 -31.9116 -30.9116 30.2011
34 -30.2588 -29.2588 29.891
35 -28.7653 -27.7653 29.6985
36 -27.461 -26.461 29.748
37 -26.2649 -25.2649 29.8541
38 -25.86 -24.86 29.8888
39 -24.6902 -23.6902 30.1405
40 -24.6004 -23.6004 29.9327
41 -24.0502 -23.0502 30.0389
42 -23.6576 -22.6576 30.0518
43 -23.0921 -22.0921 30.0258
44 -22.9135 -21.9135 30.1946
45 -22.6061 -21.6061 30.2623
46 -22.3615 -21.3615 30.3465
47 -21.865 -20.865 30.4452
48 -21.716 -20.716 30.725
49 -21.6248 -20.6248 30.9777
50 -21.2282 -20.2282 31.038
51 -20.9895 -19.9895 31.2649
52 -20.4179 -19.4179 31.3838
53 -19.9033 -18.9033 31.3912
54 -19.2012 -18.2012 31.1774
55 -18.4695 -17.4695 31.0938
56 -18.0566 -17.0566 30.8892
57 -17.1299 -16.1299 30.4645
58 -16.832 -15.832 30.1931
59 -16.322 -15.322 29.7706
60 -15.7441 -14.7441 29.1129
61 -15.5295 -14.5295 28.7612
62 -15.0035 -14.0035 28.2021
63 -14.6311 -13.6312 27.6855
64 -14.3815 -13.3815 27.214
65 -13.9033 -12.9033 26.8133
66 -13.4317 -12.4317 26.4183
67 -12.9949 -11.9949 26.0378
68 -12.9802 -11.9802 25.5604
69 -12.7046 -11.7046 25.1529
70 -12.5122 -11.5122 24.8163
71 -12.1464 -11.1464 24.5174
72 -11.8631 -10.8631 24.2622
73 -11.6081 -10.6081 24.006
74 -11.2534 -10.2534 23.7621
75 -11.1391 -10.1391 23.441
76 -10.8733 -9.87332 23.2419
77 -10.4935 -9.49347 23.1243
78 -10.5049 -9.50486 22.8924
79 -10.3321 -9.33212 22.7948
80 -10.0126 -9.01264 22.6941
81 -9.88029 -8.88029 22.568
82 -9.58869 -8.5887 22.4526
83 -9.5545 -8.5545 22.3382
84 -9.42128 -8.42129 22.233
85 -9.25022 -8.25023 22.1995
86 -9.21018 -8.21018 22.0713
87 -9.0347 -8.0347 21.9941
88 -8.96605 -7.96605 21.897
89 -8.82864 -7.82864 21.8123
90 -8.61485 -7.61485 21.8392
91 -8.72312 -7.72312 21.5464
92 -8.61243 -7.61243 21.5039
93 -8.19485 -7.19486 21.6265
94 -8.19677 -7.19677 21.4918
95 -8.32273 -7.32273 21.2489
96 -8.13599 -7.13599 21.2301
97 -8.23696 -7.23696 20.9834
98 -8.23322 -7.23322 20.9246
99 -8.15026 -7.15027 20.7834
100 -8.11079 -7.11079 20.7266
101 -8.13038 -7.13038 20.6084
102 -7.91192 -6.91192 20.5109
103 -8.02808 -7.02809 20.3424
104 -7.81361 -6.81361 20.214
105 -7.78657 -6.78657 20.02
106 -7.76295 -6.76296 19.8681
107 -7.68327 -6.68327 19.7093
108 -7.58741 -6.58741 19.5548
109 -7.49429 -6.49429 19.4329
110 -7.38703 -6.38703 19.2506
111 -7.31046 -6.31047 19.0172
112 -7.19849 -6.1985 18.8472
113 -7.03831 -6.03831 18.6738
114 -6.97283 -5.97283 18.5135
115 -6.95036 -5.95037 18.3862
116 -6.79304 -5.79304 18.2209
117 -6.72572 -5.72572 18.0361
118 -6.52101 -5.52101 17.8341
119 -6.47383 -5.47383 17.7871
120 -6.17717 -5.17718 17.5946
121 -6.13385 -5.13386 17.5284
122 -6.03916 -5.03916 17.32
123 -5.952 -4.95201 17.2383
124 -5.80314 -4.80315 17.0469
125 -5.70596 -4.70596 16.8875
126 -5.5688 -4.5688 16.7373
127 -5.38697 -4.38698 16.6216
128 -5.25672 -4.25673 16.4758
129 -5.21296 -4.21297 16.2461
130 -5.08226 -4.08227 16.0324
131 -4.91529 -3.9153 15.9032
132 -4.74308 -3.74309 15.6891
133 -4.61142 -3.61143 15.551
134 -4.46287 -3.46287 15.305
135 -4.38433 -3.38434 15.0891
136 -4.29325 -3.29325 14.959
137 -4.188 -3.18801 14.757
138 -4.04408 -3.04408 14.5268
139 -3.93042 -2.93042 14.3749
140 -3.80647 -2.80648 14.1742
141 -3.68301 -2.68301 13.9765
142 -3.52122 -2.52123 13.8747
143 -3.50595 -2.50595 13.5784
144 -3.42572 -2.42572 13.3746
145 -3.37866 -2.37866 13.2624
146 -3.26927 -2.26927 13.0976
147 -3.19738 -2.19738 12.9488
148 -3.13656 -2.13656 12.7804
149 -2.99377 -1.99378 12.6619
150 -2.93275 -1.93276 12.5027
151 -2.80963 -1.80963 12.382
152 -2.77365 -1.77365 12.2551
153 -2.73108 -1.73108 12.16
154 -2.66889 -1.66889 12.0681
155 -2.49702 -1.49702 12.0353
156 -2.42509 -1.42509 11.9121
157 -2.42306 -1.42307 11.7969
158 -2.25478 -1.25479 11.8193
159 -2.35018 -1.35019 11.6915
160 -2.25768 -1.25769 11.6081
161 -2.24106 -1.24107 11.5538
