130 5.94042 26.9874
131 5.8491 26.5636
132 5.77207 26.2682
133 5.66728 26.2571
134 5.54764 25.877
135 5.4374 25.6533
136 5.3556 25.3213
137 5.27195 25.34
138 5.19209 25.18
139 5.11915 25.3328
140 5.03948 25.2397
141 4.97704 25.2953
142 4.91951 25.1484
143 4.87457 25.2597
144 4.83523 25.0506
145 4.8364 24.4259
146 4.83544 24.8741
147 4.80174 24.87
148 4.78658 24.7894
149 4.78623 25.0137
150 4.7429 25.2625
151 4.66652 25.3167
152 4.62381 25.2623
153 4.56109 25.4632
154 4.48356 25.6456
155 4.48531 25.1317
156 4.42605 25.3823
157 4.36442 25.397
158 4.32896 25.2372
159 4.30077 25.0977
160 4.28669 24.6702
161 4.26326 24.8358
162 4.29837 24.2216
163 4.28028 24.217
164 4.37775 23.4566
165 4.37724 24.3062
166 4.32717 23.9261
167 4.2663 23.7949
168 4.21491 23.5535
169 4.17598 23.2529
170 4.17168 22.7983
171 4.16903 22.5199
172 4.16573 22.1883
173 4.19191 21.6594
174 4.2638 21.0917
175 4.40002 20.4075
176 4.4834 20.2094
177 4.58124 19.6473
178 4.65322 19.5646
179 4.72299 18.9778
180 4.8161 18.5652
181 4.87635 18.3639
182 4.90947 17.973
183 4.95193 17.5982
184 4.9642 17.4282
185 4.96604 16.9723
186 4.99449 16.5316
187 5.01115 16.4177
188 5.03438 15.9981
189 5.07824 15.9739
190 5.10663 15.8882
191 5.15688 15.7936
192 5.21151 15.8107
193 5.26797 15.9946
194 5.30969 16.0789
195 5.37121 16.1361
196 5.43128 16.2906
197 5.47989 16.4209
198 5.53313 16.5677
199 5.58014 16.7825
200 5.63407 16.8959
201 5.68229 16.9937
202 5.75409 16.9565
203 5.83121 17.2521
204 5.87566 17.4631
205 5.92446 17.5257
206 5.96815 17.5943
207 6.02057 17.6617
208 6.07282 17.8699
209 6.09499 17.942
210 6.13449 18.0097
211 6.14707 17.9389
212 6.20571 17.9542
213 6.22444 18.1
214 6.23356 18.0823
215 6.26789 18.1082
216 6.27428 17.9922
217 6.32259 18.0729
218 6.32603 17.9703
219 6.35321 17.849
220 6.39826 17.7486
221 6.41789 17.614
222 6.46481 17.5029
223 6.51631 17.7086
224 6.49962 17.5783
225 6.503 17.3692
226 6.5095 17.3806
227 6.51742 17.0932
228 6.50518 17.0061
229 6.52504 16.7915
230 6.52405 16.8788
231 6.47601 16.5053
232 6.46691 16.021
233 6.51567 16.1525
234 6.48715 15.8814
235 6.4673 15.6744
236 6.44581 15.2908
237 6.42406 14.7641
238 6.47802 15.0244
239 6.42366 14.7341
240 6.38968 14.72
241 6.30195 14.3612
242 6.24432 14.1472
243 6.18351 13.8335
244 6.1353 13.4954
245 6.10158 13.2534
246 6.08739 13.0792
247 6.033 12.6827
248 6.03396 12.6217
249 6.00157 12.4761
250 5.94852 12.2464
251 5.92591 12.2253
252 5.87031 12.0677
253 5.83518 12.0635
254 5.77612 11.9815
255 5.73215 11.9515
256 5.67852 11.7926
257 5.64632 11.7871
258 5.59605 11.7595
259 5.54139 11.6012
260 5.50441 11.5279
261 5.49844 11.5787
262 5.4668 11.5208
263 5.44876 11.6476
264 5.40157 11.1467
265 5.41848 11.4848
266 5.40577 11.7607
267 5.35376 11.8534
268 5.27257 11.7471
269 5.20553 11.7018
270 5.13888 11.7073
271 5.07919 11.6249
272 5.01144 11.9309
273 4.92332 11.705
274 4.8527 11.5261
275 4.79958 11.6311
276 4.74267 11.4243
277 4.69118 10.9788
278 4.68931 10.9533
279 4.68142 10.8622
280 4.67735 11.0515
281 4.62173 11.0728
282 4.57883 10.9871
283 4.53993 10.8092
284 4.51058 10.5714
285 4.49722 10.715
286 4.45909 10.4351
287 4.45187 10.3427
288 4.45729 10.4904
289 4.44969 10.5152
290 4.43365 10.6263
291 4.40718 10.6481
292 4.39475 10.5977
293 4.37608 10.7015
294 4.37071 10.411
295 4.39191 10.6872
296 4.37962 10.7927
297 4.36234 10.7409
298 4.40455 10.1734
299 4.44432 10.603
300 4.43722 10.8353
301 4.41531 10.6344
302 4.40887 10.7988
303 4.38564 10.7348
304 4.37844 10.5477
305 4.40288 10.0474
306 4.44063 10.3325
307 4.46712 10.2478
308 4.51526 9.86657
309 4.5546 10.1594
310 4.57141 10.4606
311 4.53842 10.4034
312 4.50966 10.4953
313 4.48309 10.4197
314 4.45705 10.4827
315 4.43261 10.0239
316 4.42141 10.4326
317 4.37766 10.3227
318 4.3614 10.1157
319 4.37256 9.56523
320 4.44109 9.45191
321 4.4893 9.59378
322 4.5212 9.77138
323 4.54146 9.45877
324 4.57761 9.06513
325 4.69803 9.15072
326 4.75896 9.38754
327 4.75875 9.31995
328 4.76476 9.3983
329 4.74024 9.2404
330 4.7221 9.3421
331 4.69627 9.17035
332 4.68697 8.88333
333 4.69449 8.99085
334 4.67745 8.81172
335 4.6794 8.63413
336 4.69742 8.4774
337 4.71074 8.28264
338 4.73149 8.01892
339 4.77618 8.0096
340 4.80587 7.86184
341 4.83056 7.74428
342 4.85755 7.29229
343 4.92656 7.16623
344 4.98451 6.91619
345 5.07306 7.1149
346 5.11501 7.1493
347 5.13407 7.08794
348 5.15425 6.94054
349 5.16556 6.54796
350 5.26864 6.71494
351 5.29092 6.74541
352 5.31297 6.61375
353 5.3344 6.8387
354 5.31236 6.70967
355 5.3103 6.76032
356 5.29242 6.81798
357 5.27406 6.75588
358 5.25519 6.70816
359 5.2542 6.70472
360 5.254 6.65747
361 5.25059 6.63372
362 5.24986 6.52318
363 5.27365 6.54483
364 5.27611 6.39913
365 5.31889 6.34217
366 5.35458 6.32939
367 5.38601 6.30953
368 5.39884 6.28323
369 5.41998 6.2427
370 5.42858 6.17243
371 5.4354 6.13556
372 5.44664 6.0709
373 5.4618 6.03776
374 5.50914 5.9495
375 5.52211 5.95644
376 5.51551 5.97087
377 5.59436 5.78072
378 5.59343 5.71422
379 5.58734 5.66653
380 5.55451 5.56585
381 5.52685 5.54769
382 5.47924 5.46564
383 5.42776 5.3835
384 5.39518 5.28888
385 5.39641 5.92468
386 5.4153 5.4615
387 5.4533 5.3687
388 5.51308 5.35845
389 5.48743 5.87247
390 5.63052 5.22303
391 5.58432 5.10615
392 5.52311 5.23307
393 5.45064 5.35463
394 5.3497 5.23299
395 5.26118 5.16723
396 5.19562 5.12898
397 5.13566 5.09309
398 5.079 5.0374
399 5.03106 4.99151
400 4.99324 4.91122
401 4.96134 4.90332
402 4.94686 4.83866
403 4.9411 4.69267
404 4.96304 4.67398
405 4.97791 4.61116
406 5.0398 4.64421
407 5.04899 4.69404
408 5.06179 4.74817
409 5.03018 4.69192
410 5.10701 4.86971
411 5.06506 4.87613
412 5.03986 4.83054
413 5.00813 4.8064
414 4.97445 4.78672
415 4.96045 4.77325
416 4.94909 4.71217
417 4.95006 4.91386
418 4.90489 4.93994
419 4.85056 4.8083
420 4.82614 4.68791
421 4.84107 4.90335
422 4.81309 4.76594
423 4.7987 4.83175
424 4.77217 4.73185
425 4.77292 4.67249
426 4.79273 4.90718
427 4.75002 4.9674
428 4.70111 4.97416
429 4.65902 5.0043
430 4.61139 4.91725
431 4.58165 4.881
432 4.5639 4.87263
433 4.55901 4.8936
434 4.55097 4.81266
435 4.56209 4.77538
436 4.57372 4.84316
437 4.571 4.7553
438 4.58672 4.73938
439 4.59757 4.74365
440 4.60489 4.74174
441 4.60537 4.7092
442 4.60853 4.73409
443 4.60935 4.48062
444 4.65795 4.42996
445 4.70633 4.65162
446 4.67874 4.5305
447 4.65304 4.69924
448 4.60497 4.47472
449 4.58492 4.44835
450 4.55772 4.48862
451 4.53242 4.27199
452 4.51207 4.24377
453 4.5044 4.00201
454 4.50379 4.13678
455 4.47974 3.9196
456 4.48689 3.73605
457 4.48785 3.63463
458 4.49201 3.57253
459 4.49678 3.67433
460 4.49843 3.51491
461 4.49196 2.95521
462 4.56147 2.87332
463 4.61796 2.94331
464 4.64898 3.06808
465 4.63804 3.04187
466 4.63138 2.8503
467 4.63264 2.94302
468 4.6227 2.70911
469 4.62894 2.74066
470 4.6399 2.67163
471 4.63405 2.72816
472 4.6284 2.69792
473 4.62449 2.75237
474 4.62752 2.70187
475 4.61488 2.7219
476 4.62386 2.70107
477 4.63124 2.80123
478 4.63902 2.85418
479 4.63542 2.85383
480 4.64399 2.90335
481 4.65447 2.98984
482 4.66723 3.00748
483 4.68023 3.09304
484 4.70336 3.17128
485 4.70885 3.21878
486 4.7231 3.26503
487 4.75191 3.33825
488 4.75104 3.38017
489 4.76105 3.42077
490 4.77979 3.48498
491 4.79059 3.54507
492 4.8004 3.58015
493 4.80239 3.72295
494 4.88725 3.66724
495 4.88499 3.69183
496 4.87381 3.72113
497 4.86464 3.77542
498 4.85406 3.7968
499 4.84265 3.79326
500 4.83167 3.78386
501 4.83308 3.78987
502 4.83277 3.79997
503 4.82669 3.78522
504 4.74375 6.29269
505 5.03668 3.7842
506 5.00877 3.7967
507 4.97401 3.7368
508 4.95166 3.74672
509 4.92641 3.85447
510 4.88152 3.74473
511 4.84737 3.66358
512 4.8384 3.65634
513 4.8075 3.55919
514 4.79236 3.57777
515 4.76671 3.4891
516 4.74859 3.35816
517 4.74764 3.32068
518 4.73979 3.18755
519 4.75079 3.14829
520 4.75 3.0453
521 4.75903 2.95818
522 4.75997 2.90981
523 4.75863 2.80432
524 4.76494 2.67497
525 4.79045 2.63228
526 4.7939 2.56092
527 4.80263 2.48529
528 4.79622 2.40753
529 4.79938 2.31964
530 4.7968 2.24229
531 4.7944 2.23464
532 4.77182 2.30366
533 4.80516 1.99166
534 4.82553 2.01799
535 4.8098 2.01567
536 4.79928 1.94738
537 4.77987 1.91462
538 4.76199 1.90344
539 4.7393 1.78171
540 4.72719 1.7619
541 4.7167 1.82113
542 4.69687 1.89904
543 4.66528 1.62065
544 4.70209 1.83328
545 4.68146 1.67662
546 4.70128 1.79852
547 4.68708 1.80837
548 4.67186 1.78638
549 4.661 1.97082
550 4.63853 1.95061
551 4.6097 2.00766
552 4.59549 2.05115
553 4.57536 2.10453
554 4.56727 2.0934
555 4.55494 2.18809
556 4.54379 2.2188
557 4.53341 2.20214
558 4.53602 2.35794
559 4.52059 2.3985
560 4.51331 2.2963
561 4.53595 2.36288
562 4.55063 2.43972
563 4.56013 2.46157
564 4.55971 2.51112
565 4.54714 2.52391
566 4.5548 2.56308
567 4.55612 2.58873
568 4.55464 2.57637
569 4.56261 2.61994
570 4.55421 2.63474
571 4.54736 2.7193
572 4.53021 2.72934
573 4.51715 2.64903
574 4.52262 2.60699
575 4.5317 2.67311
576 4.52601 2.64917
577 4.51677 2.6614
578 4.50569 2.58701
579 4.51042 2.49162
580 4.51572 2.56401
581 4.50872 2.45538
582 4.51769 2.46701
583 4.51027 2.46003
584 4.50972 2.30087
585 4.52529 2.30739
586 4.52077 2.26184
587 4.52773 2.16746
588 4.53536 2.13411
589 4.55013 2.11928
590 4.5518 2.00236
591 4.56569 1.98876
592 4.57704 1.98007
593 4.57643 1.88355
594 4.58704 1.82022
595 4.62474 1.79739
596 4.62735 1.7762
597 4.61686 1.7363
598 4.61912 1.6657
599 4.60188 1.5451
600 4.64249 1.59526
601 4.62462 1.43178
602 4.62565 1.52525
603 4.61431 1.54816
604 4.60511 1.42545
605 4.62265 1.39551
606 4.61903 1.36183
607 4.60854 1.32607
608 4.61052 1.37292
609 4.59616 1.29917
610 4.60039 1.24509
611 4.60491 1.2707
612 4.61611 1.35818
613 4.65014 1.29655
614 4.6829 1.37117
615 4.69702 1.32031
616 4.71408 1.3087
617 4.72217 1.36168
618 4.72681 1.47695
619 4.75204 1.98734
620 4.80953 1.65782
621 4.83104 1.60197
622 4.84542 1.51864
623 4.8332 1.54347
624 4.80592 1.56471
625 4.785 1.62886
626 4.76414 1.6104
627 4.74532 1.6452
628 4.71044 1.64236
629 4.72373 1.67455
630 4.70254 1.94441
631 4.74715 1.67381
632 4.73452 1.70141
633 4.73424 1.73763
634 4.73122 1.7585
635 4.72348 2.18479
636 4.7744 2.75262
637 4.86002 2.0275
638 4.87902 1.87662
639 4.83589 1.81336
640 4.78747 1.86035
641 4.74469 1.85726
642 4.70306 1.81321
643 4.67992 1.81448
644 4.65828 1.856
645 4.63584 1.71534
646 4.61941 1.77974
647 4.62627 1.76899
648 4.63098 1.84549
649 4.6344 1.70455
650 4.64678 1.80881
651 4.6784 1.66263
652 4.68389 1.58755
653 4.67357 1.58528
654 4.6833 1.93245
655 4.74353 1.67333
656 4.75602 1.60703
657 4.77213 1.48484
658 4.7865 1.45074
659 4.76171 1.3827
660 4.73836 1.3155
661 4.73964 1.37124
662 4.73115 1.27723
663 4.73502 1.26132
664 4.74404 1.24318
665 4.74376 1.35418
666 4.72789 1.14077
667 4.71984 1.22036
668 4.71019 1.31546
669 4.66777 1.18587
670 4.68085 1.0396
671 4.68843 1.02953
672 4.70031 1.09581
673 4.66473 1.2068
674 4.63099 1.21994
675 4.59938 1.03683
676 4.5812 1.02942
677 4.56892 0.970955
678 4.5561 1.21421
679 4.58854 1.03253
680 4.60986 0.980141
681 4.59043 0.993213
682 4.59179 0.978102
683 4.592 1.0045
684 4.57668 1.03319
685 4.56433 1.01402
686 4.55432 1.23631
687 4.53465 1.07628
688 4.5203 1.11554
689 4.50965 0.986091
690 4.52355 1.1811
691 4.53261 1.89741
692 4.6342 1.72445
693 4.6901 1.33423
694 4.668 1.22236
695 4.65337 1.46821
696 4.60551 1.42243
697 4.58344 1.68368
698 4.52988 1.62101
699 4.49443 1.5735
700 4.46106 1.70263
701 4.43471 1.62211
702 4.41334 1.5955
703 4.40369 1.44758
704 4.39879 1.60656
705 4.38806 1.37531
706 4.40243 1.44997
707 4.39297 1.45912
708 4.40105 1.3928
709 4.4202 1.33752
710 4.43612 1.42225
711 4.44716 1.35619
712 4.457 1.30569
713 4.46942 1.2944
714 4.50619 1.22358
715 4.52473 1.2449
716 4.53535 1.25788
717 4.547 1.29636
718 4.55527 1.27668
719 4.57342 1.34473
720 4.57071 1.26844
721 4.56146 1.17583
722 4.56231 1.19449
723 4.56188 1.14068
724 4.56854 1.20317
725 4.56213 1.19152
726 4.54984 1.62993
727 4.61674 1.2616
728 4.68428 1.06059
729 4.66746 1.04156
730 4.66982 1.28157
731 4.64684 1.2006
732 4.60705 1.393
733 4.57876 1.09347
734 4.56658 1.28557
735 4.53707 1.2378
736 4.51053 1.23634
737 4.48727 1.0777
738 4.52592 2.13045
739 4.62288 0.912417
740 4.64542 1.24251
741 4.61466 1.11525
742 4.57614 0.802001
743 4.56929 0.69788
744 4.58694 0.94733
745 4.57341 0.843313
746 4.56776 1.09218
747 4.53449 0.923779
748 4.53183 0.791982
749 4.53745 2.11647
750 4.67656 1.15861
751 4.68982 1.18151
752 4.72979 0.831069
753 4.70302 1.28751
754 4.73929 1.23467
755 4.76862 0.978555
756 4.72641 0.906953
757 4.69728 0.935502
758 4.69293 1.04143
759 4.64434 1.23842
760 4.61091 1.21218
761 4.57892 1.04648
762 4.56646 1.12753
763 4.55786 1.18903
764 4.56761 1.17174
765 4.58276 1.05656
766 4.57698 1.20212
767 4.58733 1.12179
768 4.60333 1.08018
769 4.60765 1.09368
770 4.61783 1.15181
771 4.62955 1.14124
772 4.63664 1.18478
773 4.65077 1.22878
774 4.65248 1.1405
775 4.66254 1.14553
776 4.6629 1.39188
777 4.699 1.20596
778 4.70786 1.2942
779 4.73585 1.31358
780 4.75036 1.20703
781 4.74545 1.17771
782 4.7622 1.1295
783 4.73995 2.12622
784 4.81786 2.18403
785 4.90306 1.51357
786 4.90424 1.23664
787 4.90346 1.25394
788 4.90087 1.27299
789 4.87801 1.20968
790 4.86476 1.70461
791 4.88541 1.5802
792 4.92405 1.8226
793 4.94697 1.88596
794 4.9802 1.55672
795 4.94059 1.40328
796 4.84532 1.68196
797 4.74122 1.70482
798 4.64688 1.97772
799 4.53678 2.13083
800 4.4542 1.74931
801 4.39185 1.90869
802 4.33563 1.52464
803 4.30998 1.52461
804 4.28818 1.44225
805 4.33198 0.982439
806 4.3656 0.994445
807 4.39917 1.16745
808 4.4678 0.939536
809 4.4989 1.13004
810 4.55571 1.0455
811 4.60167 1.00571
812 4.63819 0.895391
813 4.67089 1.00138
814 4.69193 0.932341
815 4.71197 1.1606
816 4.75256 0.865244
817 4.76554 0.820303
818 4.75909 0.769276
819 4.76869 0.704592
820 4.74231 0.844304
821 4.75002 0.810481
822 4.74676 0.846352
823 4.7282 0.915611
824 4.68372 1.10324
825 4.69886 0.954364
826 4.65161 0.888685
827 4.61718 0.893331
828 4.583 1.05783
829 4.53516 0.928398
830 4.52009 0.997084
831 4.50745 0.962077
832 4.52343 0.716769
833 4.55245 1.26687
834 4.59692 0.995178
835 4.62653 0.861091
836 4.61445 0.981734
837 4.59515 1.12803
838 4.57033 0.981919
839 4.53837 1.4837
840 4.58287 0.877146
841 4.6069 1.0828
842 4.612 1.29695
843 4.64249 1.24189
844 4.64922 0.985913
845 4.61402 0.94902
846 4.62911 1.28175
847 4.587 1.35871
848 4.59937 1.03227
849 4.56565 0.891466
850 4.58097 1.14466
851 4.52807 1.81076
852 4.62723 1.20218
853 4.64406 1.25188
854 4.60483 1.2316
855 4.62953 0.856528
856 4.61316 1.09454
857 4.64944 1.36839
858 4.60306 1.34152
859 4.56437 1.41465
860 4.53379 1.52163
861 4.47303 1.62661
862 4.4197 1.44716
863 4.38082 1.40975
864 4.35073 1.28934
865 4.32419 1.08902
866 4.33322 0.928651
867 4.35517 1.11144
868 4.34213 0.844435
869 4.353 0.839552
870 4.36164 0.662964
871 4.38587 0.778381
872 4.41916 0.886558
873 4.45172 1.10386
874 4.50018 1.18465
875 4.56944 0.587487
876 4.56693 0.970707
877 4.60711 0.637939
878 4.61792 0.595498
879 4.62518 0.527027
880 4.63049 1.11882
881 4.68181 0.586462
882 4.67548 0.708926
883 4.66228 0.635401
884 4.65835 0.814243
885 4.63841 0.889393
886 4.61899 1.14542
887 4.68328 0.830161
888 4.70125 0.814021
889 4.65924 0.908683
890 4.62846 0.783744
891 4.58932 1.03819
892 4.5432 0.809142
893 4.53715 0.665851
894 4.52792 0.592548
895 4.52314 0.666174
896 4.51599 0.837961
897 4.5479 0.793541
898 4.58514 0.834341
899 4.61326 0.717977
900 4.63291 0.596125
901 4.62326 0.728103
902 4.63023 0.5535
903 4.62317 0.609228
904 4.59852 0.658914
905 4.58859 0.576891
906 4.58283 0.772654
907 4.59087 1.50785
908 4.6571 0.836019
909 4.67292 0.858164
910 4.70386 0.734047
911 4.68982 0.67407
912 4.67193 0.8503
913 4.63538 0.890625
914 4.58868 0.903698
915 4.55262 0.724655
916 4.54932 0.785778
917 4.52998 0.730076
918 4.54505 0.668922
919 4.54399 0.729285
920 4.5431 0.768702
921 4.53657 0.827386
922 4.56674 0.691754
923 4.56066 0.67735
924 4.56739 0.620401
925 4.56661 0.72294
926 4.57912 0.7099
927 4.58271 0.747967
928 4.60188 0.635579
929 4.60705 0.644554
930 4.61163 0.607976
931 4.61657 0.673411
932 4.62002 0.639897
933 4.62586 0.693396
934 4.62685 0.591594
935 4.63044 0.569082
936 4.62536 0.645785
937 4.63973 0.526516
938 4.6309 0.663794
939 4.64125 0.567334
940 4.64323 0.61686
941 4.65439 0.536027
942 4.65363 0.543304
943 4.64737 1.21329
944 4.69618 0.572319
945 4.66891 0.491758
946 4.65708 0.47365
947 4.64402 0.566258
948 4.63413 0.595609
949 4.63626 0.522201
950 4.62484 0.54687
951 4.60253 0.56464
952 4.59616 0.514182
953 4.58588 0.465089
954 4.57326 0.504836
955 4.55736 0.500859
956 4.55265 0.524494
957 4.55788 0.446421
958 4.54936 0.640089
959 4.56975 0.522365
960 4.57131 0.492956
961 4.58369 0.536903
962 4.59781 0.46519
963 4.56987 0.895592
964 4.61694 0.796617
965 4.64623 0.602599
966 4.64685 1.18693
967 4.69897 0.596304
968 4.68366 0.587872
969 4.65766 0.654227
970 4.64087 1.57013
971 4.66545 0.750529
972 4.62524 0.706529
973 4.60108 0.798915
974 4.57851 0.699408
975 4.57085 0.730876
976 4.55015 0.74921
977 4.53584 0.666857
978 4.52261 0.725912
979 4.50892 0.701726
980 4.49971 0.607309
981 4.49164 0.699496
982 4.51507 0.618446
983 4.51959 0.602544
984 4.51772 0.56948
985 4.5273 0.648106
986 4.54982 0.609616
987 4.5637 0.55761
988 4.55841 0.586982
989 4.56844 0.603322
990 4.57919 0.558548
991 4.5763 0.585863
992 4.57158 0.589438
993 4.58209 0.522234
994 4.57248 0.778791
995 4.5872 0.528648
996 4.58435 0.640978
997 4.56936 0.507669
998 4.5634 0.604186
999 4.57705 0.569021
1000 4.57913 0.575616
1001 4.58505 0.525451
1002 4.57991 0.500318
1003 4.58672 0.537475
1004 4.59279 0.808766
1005 4.61002 0.43014
1006 4.60124 0.579016
1007 4.60244 0.53246
1008 4.61077 0.464652
1009 4.6066 0.50457
1010 4.58517 0.52267
1011 4.58479 0.522982
1012 4.56891 0.472531
1013 4.5683 0.490944
1014 4.55428 1.22671
1015 4.60203 0.491288
1016 4.59095 0.518607
1017 4.5734 0.57726
1018 4.57681 0.537773
1019 4.55815 0.432417
1020 4.55533 0.487119
1021 4.54031 0.428083
1022 4.54182 0.43882
1023 4.55614 0.522436
1024 4.55525 0.427644
1025 4.54858 0.458917
1026 4.55017 0.364834
1027 4.56105 0.548919
1028 4.58269 0.65694
1029 4.6002 0.383872
1030 4.59784 0.322837
1031 4.6013 0.338297
1032 4.59845 0.383963
1033 4.59665 0.407551
1034 4.59902 0.4145
1035 4.58745 0.469003
1036 4.59932 0.304589
1037 4.60366 0.343115
1038 4.60398 0.370025
1039 4.59824 0.329512
1040 4.59724 0.369325
1041 4.58968 0.355835
1042 4.58677 0.385323
1043 4.59086 0.359516
1044 4.59017 0.379087
1045 4.59502 0.465833
1046 4.59596 0.384369
1047 4.59159 0.372423
1048 4.60123 0.326062
1049 4.5839 1.24363
1050 4.64368 0.479866
1051 4.651 0.568188
1052 4.65243 0.425457
1053 4.64249 0.413585
1054 4.63532 0.535118
1055 4.62612 0.36553
1056 4.61784 0.45583
1057 4.60784 0.430118
1058 4.60028 0.440178
1059 4.58561 0.514766
1060 4.59604 0.422653
1061 4.58145 0.528954
1062 4.59498 0.477395
1063 4.57866 0.553116
1064 4.59104 0.407646
1065 4.58206 0.61205
1066 4.60669 0.507669
1067 4.61442 0.40663
1068 4.61831 0.401849
1069 4.62603 0.410132
1070 4.61949 0.390706
1071 4.60556 0.556355
1072 4.61454 0.363426
1073 4.61172 0.400209
1074 4.60647 0.47093
1075 4.61312 0.529693
1076 4.61857 0.350562
1077 4.61478 0.5533
1078 4.59124 0.399041
1079 4.58743 0.381792
1080 4.59043 0.363684
1081 4.58522 0.412365
1082 4.58511 0.416766
1083 4.57991 0.487715
1084 4.58298 0.445807
1085 4.58065 0.319733
1086 4.57992 0.346327
1087 4.57373 0.40271
1088 4.56892 0.495939
1089 4.57739 0.377945
1090 4.59236 0.456349
1091 4.59517 0.450651
1092 4.60012 0.368189
1093 4.60794 0.374856
1094 4.59487 0.384774
1095 4.5915 0.354963
1096 4.59663 0.481995
1097 4.58384 0.383305
1098 4.59431 0.500215
1099 4.60414 0.438462
1100 4.61036 0.48017
1101 4.62729 0.480276
1102 4.61095 0.551634
1103 4.63042 0.538621
1104 4.62162 0.610617
1105 4.61895 0.491118
1106 4.59824 0.352662
1107 4.59246 0.481825
1108 4.58587 0.45401
1109 4.57904 0.568649
1110 4.55624 0.430235
1111 4.54563 0.5389
1112 4.54574 0.484991
1113 4.54838 0.472701
1114 4.54256 0.470727
1115 4.54311 0.404831
1116 4.54925 0.552994
1117 4.55367 0.465156
1118 4.55337 0.540814
1119 4.56689 0.480353
1120 4.56763 0.435415
1121 4.57234 0.566549
1122 4.57677 0.478879
1123 4.56297 0.534789
1124 4.54595 0.445872
1125 4.54588 0.446314
1126 4.56091 0.454242
1127 4.56422 0.398162
1128 4.57242 1.02809
1129 4.61137 0.504186
1130 4.60355 0.417612
1131 4.59826 0.474118
1132 4.58925 0.425565
1133 4.57636 0.4062
1134 4.5699 0.463375
1135 4.56746 0.589963
1136 4.56068 0.531752
1137 4.56236 0.575302
1138 4.56115 0.630756
1139 4.55226 0.47415
1140 4.55203 0.454497
1141 4.54733 0.504072
1142 4.56547 0.514622
1143 4.56524 0.452153
1144 4.55857 0.458983
1145 4.57638 0.524733
1146 4.57478 0.528171
1147 4.596 0.898446
1148 4.64135 0.438471
1149 4.61392 0.72744
1150 4.6447 0.676646
1151 4.67329 0.498431
1152 4.6586 0.481367
1153 4.64322 0.399881
1154 4.63332 0.526883
1155 4.60322 0.470267
